dependency_category,index,link_str,project,option_name,option_value,option_type,option_file,option_technology,dependent_option_name,dependent_option_value,dependent_option_type,dependent_option_file,dependent_option_technology,config_type,rating,final_rating,final_category,sub_category,explanation
value-equality,135,litemall::::litemall-admin-api/pom.xml::::project::::dependencies::::dependency_springfox-swagger-ui::::groupId::::io.springfox <-> litemall::::pom.xml::::project::::dependencyManagement::::dependencies::::dependency_springfox-swagger2::::groupId::::io.springfox,litemall,project.dependencies.dependency_springfox-swagger-ui.groupId,io.springfox,ConfigType.NAME,litemall-admin-api/pom.xml,maven,project.dependencyManagement.dependencies.dependency_springfox-swagger2.groupId,io.springfox,ConfigType.NAME,pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,136,litemall::::litemall-all-war/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::configuration::::resources::::resource::::directory::::../litemall-admin/dist <-> litemall::::litemall-all/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::configuration::::resources::::resource::::directory::::../litemall-admin/dist,litemall,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.configuration.resources.resource.directory,../litemall-admin/dist,ConfigType.PATH,litemall-all-war/pom.xml,maven,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.configuration.resources.resource.directory,../litemall-admin/dist,ConfigType.PATH,litemall-all/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Plugins,same options in different modules specify same relative path
value-equality,137,litemall::::litemall-all-war/pom.xml::::project::::dependencies::::dependency_litemall-admin-api::::groupId::::org.linlinjava <-> litemall::::litemall-all-war/pom.xml::::project::::dependencies::::dependency_litemall-db::::groupId::::org.linlinjava,litemall,project.dependencies.dependency_litemall-admin-api.groupId,org.linlinjava,ConfigType.NAME,litemall-all-war/pom.xml,maven,project.dependencies.dependency_litemall-db.groupId,org.linlinjava,ConfigType.NAME,litemall-all-war/pom.xml,maven,correct,Borderline,TRUE,Multi-Maven-Modules,Project Inheritance,"modules do not specify their own groupID but inherit it from the parent module, whenever the module is used (inheritance, dependency, etc) the groupID has to be the same"
value-equality,138,litemall::::litemall-all/pom.xml::::project::::parent_litemall::::groupId::::org.linlinjava <-> litemall::::litemall-db/pom.xml::::project::::parent_litemall::::groupId::::org.linlinjava,litemall,project.parent_litemall.groupId,org.linlinjava,ConfigType.NAME,litemall-all/pom.xml,maven,project.parent_litemall.groupId,org.linlinjava,ConfigType.NAME,litemall-db/pom.xml,maven,correct,Borderline,TRUE,Multi-Maven-Modules,Project Inheritance,sumodules specifiy parent module
value-equality,139,litemall::::litemall-all/pom.xml::::project::::packaging::::jar <-> litemall::::litemall-core/pom.xml::::project::::packaging::::jar,litemall,project.packaging,jar,ConfigType.TYPE,litemall-all/pom.xml,maven,project.packaging,jar,ConfigType.TYPE,litemall-core/pom.xml,maven,correct,FALSE,FALSE,Multi-Maven-Modules,Packaging Format,packaging can be different
value-equality,140,litemall::::pom.xml::::project::::dependencies::::dependency_mockito-core::::scope::::test <-> litemall::::pom.xml::::project::::dependencies::::dependency_powermock-api-mockito::::scope::::test,litemall,project.dependencies.dependency_mockito-core.scope,test,ConfigType.UNKNOWN,pom.xml,maven,project.dependencies.dependency_powermock-api-mockito.scope,test,ConfigType.UNKNOWN,pom.xml,maven,correct,FALSE,FALSE,Libraries,Dependency Scope,different options that are not related
value-equality,141,litemall::::docker/docker-compose.yml::::services::::litemall::::ports::::in::::8080 <-> litemall::::docker/docker-compose.yml::::services::::litemall::::ports::::out::::8080,litemall,services.litemall.ports.in,8080,ConfigType.PORT,docker/docker-compose.yml,docker-compose,services.litemall.ports.out,8080,ConfigType.PORT,docker/docker-compose.yml,docker-compose,correct,Borderline,FALSE,Port,Port,host and container ports can be different
value-equality,142,litemall::::litemall-all-war/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> litemall::::litemall-wx-api/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,litemall,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,litemall-all-war/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,litemall-wx-api/pom.xml,maven,correct,TRUE,TRUE,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,143,litemall::::litemall-all-war/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::id::::copy-resources <-> litemall::::litemall-all/pom.xml::::project::::build::::plugins::::plugin_maven-resources-plugin::::executions::::execution_copy-resources::::id::::copy-resources,litemall,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.id,copy-resources,ConfigType.ID,litemall-all-war/pom.xml,maven,project.build.plugins.plugin_maven-resources-plugin.executions.execution_copy-resources.id,copy-resources,ConfigType.ID,litemall-all/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Plugins,options in different modules can have a different id
value-equality,144,litemall::::litemall-all/pom.xml::::project::::artifactId::::litemall-all <-> litemall::::pom.xml::::project::::modules::::module::::litemall-all,litemall,project.artifactId,litemall-all,ConfigType.NAME,litemall-all/pom.xml,maven,project.modules.module,litemall-all,ConfigType.NAME,pom.xml,maven,correct,TRUE,TRUE,Multi-Maven-Modules,Project Aggregation,"project aggregation, module specified with artifactID"
value-equality,145,litemall::::litemall-all-war/pom.xml::::project::::dependencies::::dependency_litemall-core::::groupId::::org.linlinjava <-> litemall::::litemall-all/pom.xml::::project::::dependencies::::dependency_litemall-core::::groupId::::org.linlinjava,litemall,project.dependencies.dependency_litemall-core.groupId,org.linlinjava,ConfigType.NAME,litemall-all-war/pom.xml,maven,project.dependencies.dependency_litemall-core.groupId,org.linlinjava,ConfigType.NAME,litemall-all/pom.xml,maven,correct,Borderline,TRUE,Libraries,Maven Dependency,same dependency same groupID
value-equality,146,litemall::::litemall-admin-api/pom.xml::::project::::parent_litemall::::artifactId::::litemall <-> litemall::::litemall-all/pom.xml::::project::::parent_litemall::::artifactId::::litemall,litemall,project.parent_litemall.artifactId,litemall,ConfigType.NAME,litemall-admin-api/pom.xml,maven,project.parent_litemall.artifactId,litemall,ConfigType.NAME,litemall-all/pom.xml,maven,correct,TRUE,TRUE,Multi-Maven-Modules,Project Inheritance,artifactID is inherited from parent
value-equality,147,litemall::::litemall-vue/package.json::::scripts::::dev::::vue-cli-service serve <-> litemall::::litemall-vue/package.json::::scripts::::serve::::vue-cli-service serve,litemall,scripts.dev,vue-cli-service serve,ConfigType.COMMAND,litemall-vue/package.json,nodejs,scripts.serve,vue-cli-service serve,ConfigType.COMMAND,litemall-vue/package.json,nodejs,correct,Borderline,FALSE,Others,Commands,different scripts in same module can use different commands
value-equality,148,litemall::::docker/docker-compose.yml::::services::::litemall::::container_name::::litemall <-> litemall::::litemall-all-war/pom.xml::::project::::build::::finalName::::litemall,litemall,services.litemall.container_name,litemall,ConfigType.NAME,docker/docker-compose.yml,docker-compose,project.build.finalName,litemall,ConfigType.NAME,litemall-all-war/pom.xml,maven,correct,FALSE,FALSE,Generic Names,Names,different options that are not related
value-equality,149,litemall::::litemall-all-war/pom.xml::::project::::dependencies::::dependency_litemall-core::::artifactId::::litemall-core <-> litemall::::pom.xml::::project::::modules::::module::::litemall-core,litemall,project.dependencies.dependency_litemall-core.artifactId,litemall-core,ConfigType.NAME,litemall-all-war/pom.xml,maven,project.modules.module,litemall-core,ConfigType.NAME,pom.xml,maven,correct,Borderline,TRUE,Multi-Maven-Modules,Module as Dependency,artifactID of a modules is specified as module in parent pom
value-equality,150,mall-swarm::::mall-common/pom.xml::::project::::groupId::::com.macro.mall <-> mall-swarm::::mall-portal/pom.xml::::project::::parent_mall-swarm::::groupId::::com.macro.mall,mall-swarm,project.groupId,com.macro.mall,ConfigType.NAME,mall-common/pom.xml,maven,project.parent_mall-swarm.groupId,com.macro.mall,ConfigType.NAME,mall-portal/pom.xml,maven,correct,Borderline,FALSE,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,151,mall-swarm::::mall-common/pom.xml::::project::::modelVersion::::modelVersion:4.0.0 <-> mall-swarm::::mall-portal/pom.xml::::project::::modelVersion::::modelVersion:4.0.0,mall-swarm,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,mall-common/pom.xml,maven,project.modelVersion,modelVersion:4.0.0,ConfigType.VERSION_NUMBER,mall-portal/pom.xml,maven,correct,TRUE,TRUE,Version Numbers,POM Version,modelVersion has to be consistent across all modules and is generally set to 4.0.0 since it is the only supported version
value-equality,152,mall-swarm::::mall-demo/pom.xml::::project::::parent_mall-swarm::::groupId::::com.macro.mall <-> mall-swarm::::pom.xml::::project::::dependencyManagement::::dependencies::::dependency_mall-mbg::::groupId::::com.macro.mall,mall-swarm,project.parent_mall-swarm.groupId,com.macro.mall,ConfigType.NAME,mall-demo/pom.xml,maven,project.dependencyManagement.dependencies.dependency_mall-mbg.groupId,com.macro.mall,ConfigType.NAME,pom.xml,maven,correct,Borderline,FALSE,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,153,mall-swarm::::mall-portal/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-mongodb::::groupId::::org.springframework.boot <-> mall-swarm::::mall-search/pom.xml::::project::::dependencies::::dependency_spring-boot-starter-data-elasticsearch::::groupId::::org.springframework.boot,mall-swarm,project.dependencies.dependency_spring-boot-starter-data-mongodb.groupId,org.springframework.boot,ConfigType.NAME,mall-portal/pom.xml,maven,project.dependencies.dependency_spring-boot-starter-data-elasticsearch.groupId,org.springframework.boot,ConfigType.NAME,mall-search/pom.xml,maven,correct,FALSE,FALSE,Libraries,Maven Dependency,different dependencies can have their own groupID
value-equality,154,mall-swarm::::mall-gateway/pom.xml::::project::::parent_mall-swarm::::version::::version:1.0-SNAPSHOT <-> mall-swarm::::mall-mbg/pom.xml::::project::::version::::version:1.0-SNAPSHOT,mall-swarm,project.parent_mall-swarm.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-gateway/pom.xml,maven,project.version,version:1.0-SNAPSHOT,ConfigType.VERSION_NUMBER,mall-mbg/pom.xml,maven,correct,Borderline,FALSE,Version Numbers,Project Version,submodules can have different versions unless explicitly stated
value-equality,155,mall-swarm::::mall-admin/src/main/resources/application.yml::::spring.datasource.password::::root <-> mall-swarm::::mall-search/src/main/resources/application.yml::::spring.datasource.password::::root,mall-swarm,spring.datasource.password,root,ConfigType.PASSWORD,mall-admin/src/main/resources/application.yml,spring,spring.datasource.password,root,ConfigType.PASSWORD,mall-search/src/main/resources/application.yml,spring,correct,Borderline,FALSE,Datasource,Datasource,"unless explicitely stated that both modules share same database  then true, else false"
value-equality,156,mall-swarm::::mall-admin/src/main/resources/application.yml::::minio.bucketName::::mall <-> mall-swarm::::mall-portal/src/main/resources/application.yml::::spring.rabbitmq.password::::mall,mall-swarm,minio.bucketName,mall,ConfigType.UNKNOWN,mall-admin/src/main/resources/application.yml,spring,spring.rabbitmq.password,mall,ConfigType.PASSWORD,mall-portal/src/main/resources/application.yml,spring,correct,FALSE,FALSE,Generic Names,Names,different options that are not related
value-equality,157,mall-swarm::::mall-gateway/pom.xml::::project::::dependencies::::dependency_mall-common::::groupId::::com.macro.mall <-> mall-swarm::::mall-search/pom.xml::::project::::groupId::::com.macro.mall,mall-swarm,project.dependencies.dependency_mall-common.groupId,com.macro.mall,ConfigType.NAME,mall-gateway/pom.xml,maven,project.groupId,com.macro.mall,ConfigType.NAME,mall-search/pom.xml,maven,correct,Borderline,FALSE,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
value-equality,158,mall-swarm::::mall-mbg/pom.xml::::project::::parent_mall-swarm::::groupId::::com.macro.mall <-> mall-swarm::::mall-portal/pom.xml::::project::::groupId::::com.macro.mall,mall-swarm,project.parent_mall-swarm.groupId,com.macro.mall,ConfigType.NAME,mall-mbg/pom.xml,maven,project.groupId,com.macro.mall,ConfigType.NAME,mall-portal/pom.xml,maven,correct,Borderline,FALSE,Multi-Maven-Modules,Project Inheritance,"modules specify their own groupID, whenever the module is used (inheritance, dependency, etc) the groupID of the specific modules has to be used as groupID"
